Date,Product_ID,Store_ID,Units_Sold,Revenue,Promotion,Holiday
2023-04-06,P001,S05,28,126000.0,0,0
2023-04-06,P001,S06,39,129084.89,1,0
2023-04-06,P002,S01,83,99600.0,0,0
2023-04-06,P002,S02,85,102000.0,0,0
2023-04-06,P002,S03,125,140867.85,1,0
2023-04-06,P002,S04,71,85200.0,0,0
2023-04-06,P002,S05,71,85200.0,0,0
2023-04-06,P002,S06,93,93793.9,1,0
2023-04-06,P003,S01,418,146300.0,0,0
2023-04-06,P003,S02,306,107100.0,0,0
2023-04-06,P003,S03,295,103250.0,0,0
2023-04-06,P003,S04,355,87821.0,1,0
2023-04-06,P003,S05,257,89950.0,0,0
2023-04-06,P003,S06,202,70700.0,0,0
2023-04-06,P004,S01,14,119000.0,0,0
2023-04-06,P004,S02,27,172510.86,1,0
2023-04-06,P004,S03,13,110500.0,0,0
2023-04-06,P004,S04,13,110500.0,0,0
2023-04-06,P004,S05,21,129380.06,1,0
2023-04-06,P004,S06,11,93500.0,0,0
2023-04-06,P005,S01,45,99000.0,0,0
2023-04-06,P005,S02,42,92400.0,0,0
2023-04-06,P005,S03,53,116600.0,0,0
2023-04-06,P005,S04,50,110000.0,0,0
2023-04-06,P005,S05,48,105600.0,0,0
2023-04-06,P005,S06,42,92400.0,0,0
2023-04-07,P001,S01,36,162000.0,0,0
2023-04-07,P001,S02,31,139500.0,0,0
2023-04-07,P001,S03,47,171416.12,1,0
2023-04-07,P001,S04,32,144000.0,0,0
2023-04-07,P001,S05,26,117000.0,0,0
2023-04-07,P001,S06,26,117000.0,0,0
2023-04-07,P002,S01,95,114000.0,0,0
2023-04-07,P002,S02,81,97200.0,0,0
2023-04-07,P002,S03,67,80400.0,0,0
2023-04-07,P002,S04,89,91517.82,1,0
2023-04-07,P002,S05,79,94800.0,0,0
2023-04-07,P002,S06,69,82800.0,0,0
2023-04-07,P003,S01,336,117600.0,0,0
2023-04-07,P003,S02,422,121618.46,1,0
2023-04-07,P003,S03,488,130112.44,1,0
2023-04-07,P003,S04,212,74200.0,0,0
2023-04-07,P003,S05,255,89250.0,0,0
2023-04-07,P003,S06,231,80850.0,0,0
2023-04-07,P004,S01,16,136000.0,0,0
2023-04-07,P004,S02,14,119000.0,0,0
2023-04-07,P004,S03,13,110500.0,0,0
2023-04-07,P004,S04,21,167934.78,1,0
2023-04-07,P004,S05,14,119000.0,0,0
2023-04-07,P004,S06,18,108691.27,1,0
2023-04-07,P005,S01,55,121000.0,0,0
2023-04-07,P005,S02,65,143000.0,0,0
2023-04-07,P005,S03,43,94600.0,0,0
2023-04-07,P005,S04,55,121000.0,0,0
2023-04-07,P005,S05,53,116600.0,0,0
2023-04-07,P005,S06,43,94600.0,0,0
2023-04-08,P001,S01,71,239389.55,1,0
2023-04-08,P001,S02,55,202144.07,1,0
2023-04-08,P001,S03,30,135000.0,0,0
2023-04-08,P001,S04,54,229560.96,1,0
2023-04-08,P001,S05,29,130500.0,0,0
2023-04-08,P001,S06,26,117000.0,0,0
2023-04-08,P002,S01,83,99600.0,0,0
2023-04-08,P002,S02,95,114000.0,0,0
2023-04-08,P002,S03,68,81600.0,0,0
2023-04-08,P002,S04,81,97200.0,0,0
2023-04-08,P002,S05,90,108000.0,0,0
2023-04-08,P002,S06,60,72000.0,0,0
2023-04-08,P003,S01,412,144200.0,0,0
2023-04-08,P003,S02,371,129850.0,0,0
2023-04-08,P003,S03,510,153552.27,1,0
2023-04-08,P003,S04,583,144953.94,1,0
2023-04-08,P003,S05,346,121100.0,0,0
2023-04-08,P003,S06,211,73850.0,0,0
2023-04-08,P004,S01,18,153000.0,0,0
2023-04-08,P004,S02,16,136000.0,0,0
2023-04-08,P004,S03,20,149359.09,1,0
2023-04-08,P004,S04,14,119000.0,0,0
2023-04-08,P004,S05,30,201279.27,1,0
2023-04-08,P004,S06,12,102000.0,0,0
2023-04-08,P005,S01,74,162800.0,0,0
2023-04-08,P005,S02,62,136400.0,0,0
2023-04-08,P005,S03,87,149604.03,1,0
2023-04-08,P005,S04,78,124121.26,1,0
2023-04-08,P005,S05,48,105600.0,0,0
2023-04-08,P005,S06,58,127600.0,0,0
2023-04-09,P001,S01,33,148500.0,0,0
2023-04-09,P001,S02,44,198000.0,0,0
2023-04-09,P001,S03,38,171000.0,0,0
2023-04-09,P001,S04,33,148500.0,0,0
2023-04-09,P001,S05,44,141125.57,1,0
2023-04-09,P001,S06,37,152291.18,1,0
2023-04-09,P002,S01,91,109200.0,0,0
2023-04-09,P002,S02,173,180757.56,1,0
2023-04-09,P002,S03,99,118800.0,0,0
2023-04-09,P002,S04,126,116719.55,1,0
2023-04-09,P002,S05,75,90000.0,0,0
2023-04-09,P002,S06,73,87600.0,0,0
2023-04-09,P003,S01,296,103600.0,0,0
2023-04-09,P003,S02,404,141400.0,0,0
2023-04-09,P003,S03,482,140330.93,1,0
2023-04-09,P003,S04,300,105000.0,0,0
2023-04-09,P003,S05,323,113050.0,0,0
2023-04-09,P003,S06,238,83300.0,0,0
2023-04-09,P004,S01,16,136000.0,0,0
2023-04-09,P004,S02,12,102000.0,0,0
2023-04-09,P004,S03,24,171298.97,1,0
2023-04-09,P004,S04,24,171289.43,1,0
2023-04-09,P004,S05,25,169164.59,1,0
2023-04-09,P004,S06,18,133151.99,1,0
2023-04-09,P005,S01,116,219165.81,1,0
2023-04-09,P005,S02,61,134200.0,0,0
2023-04-09,P005,S03,66,145200.0,0,0
2023-04-09,P005,S04,41,90200.0,0,0
2023-04-09,P005,S05,55,121000.0,0,0
2023-04-09,P005,S06,36,79200.0,0,0
2023-04-10,P001,S01,39,175500.0,0,0
2023-04-10,P001,S02,26,117000.0,0,0
2023-04-10,P001,S03,35,157500.0,0,0
2023-04-10,P001,S04,24,108000.0,0,0
2023-04-10,P001,S05,28,126000.0,0,0
2023-04-10,P001,S06,19,85500.0,0,0
2023-04-10,P002,S01,68,81600.0,0,0
2023-04-10,P002,S02,73,87600.0,0,0
2023-04-10,P002,S03,72,86400.0,0,0
2023-04-10,P002,S04,84,100800.0,0,0
2023-04-10,P002,S05,66,79200.0,0,0
2023-04-10,P002,S06,58,69600.0,0,0
2023-04-10,P003,S01,244,85400.0,0,0
2023-04-10,P003,S02,375,131250.0,0,0
2023-04-10,P003,S03,436,143343.86,1,0
2023-04-10,P003,S04,265,92750.0,0,0
2023-04-10,P003,S05,266,93100.0,0,0
2023-04-10,P003,S06,390,103902.36,1,0
2023-04-10,P004,S01,16,136000.0,0,0
2023-04-10,P004,S02,14,119000.0,0,0
2023-04-10,P004,S03,14,119000.0,0,0
2023-04-10,P004,S04,12,102000.0,0,0
2023-04-10,P004,S05,11,93500.0,0,0
2023-04-10,P004,S06,10,85000.0,0,0
2023-04-10,P005,S01,65,143000.0,0,0
2023-04-10,P005,S02,60,132000.0,0,0
2023-04-10,P005,S03,56,123200.0,0,0
2023-04-10,P005,S04,48,105600.0,0,0
2023-04-10,P005,S05,54,118800.0,0,0
2023-04-10,P005,S06,43,94600.0,0,0
2023-04-11,P001,S01,35,157500.0,0,0
2023-04-11,P001,S02,30,135000.0,0,0
2023-04-11,P001,S03,37,166500.0,0,0
2023-04-11,P001,S04,22,99000.0,0,0
2023-04-11,P001,S05,24,108000.0,0,0
2023-04-11,P001,S06,25,112500.0,0,0
2023-04-11,P002,S01,151,144916.45,1,0
2023-04-11,P002,S02,72,86400.0,0,0
2023-04-11,P002,S03,105,108081.33,1,0
2023-04-11,P002,S04,67,80400.0,0,0
2023-04-11,P002,S05,68,81600.0,0,0
2023-04-11,P002,S06,63,75600.0,0,0
2023-04-11,P003,S01,284,99400.0,0,0
2023-04-11,P003,S02,289,101150.0,0,0
2023-04-11,P003,S03,503,146101.85,1,0
2023-04-11,P003,S04,323,113050.0,0,0
2023-04-11,P003,S05,221,77350.0,0,0
2023-04-11,P003,S06,198,69300.0,0,0
2023-04-11,P004,S01,17,144500.0,0,0
2023-04-11,P004,S02,23,184814.12,1,0
2023-04-11,P004,S03,14,119000.0,0,0
2023-04-11,P004,S04,12,102000.0,0,0
2023-04-11,P004,S05,12,102000.0,0,0
2023-04-11,P004,S06,14,119000.0,0,0
2023-04-11,P005,S01,53,116600.0,0,0
2023-04-11,P005,S02,54,118800.0,0,0
2023-04-11,P005,S03,57,125400.0,0,0
2023-04-11,P005,S04,50,110000.0,0,0
2023-04-11,P005,S05,80,147483.59,1,0
2023-04-11,P005,S06,34,74800.0,0,0
2023-04-12,P001,S01,32,144000.0,0,0
2023-04-12,P001,S02,36,162000.0,0,0
2023-04-12,P001,S03,52,179444.62,1,0
2023-04-12,P001,S04,25,112500.0,0,0
2023-04-12,P001,S05,24,108000.0,0,0
2023-04-12,P001,S06,25,112500.0,0,0
2023-04-12,P002,S01,130,120830.17,1,0
2023-04-12,P002,S02,83,99600.0,0,0
2023-04-12,P002,S03,76,91200.0,0,0
2023-04-12,P002,S04,74,88800.0,0,0
2023-04-12,P002,S05,74,88800.0,0,0
2023-04-12,P002,S06,59,70800.0,0,0
2023-04-12,P003,S01,364,127400.0,0,0
2023-04-12,P003,S02,326,114100.0,0,0
2023-04-12,P003,S03,286,100100.0,0,0
2023-04-12,P003,S04,280,98000.0,0,0
2023-04-12,P003,S05,475,129346.0,1,0
2023-04-12,P003,S06,237,82950.0,0,0
2023-04-12,P004,S01,15,127500.0,0,0
2023-04-12,P004,S02,15,127500.0,0,0
2023-04-12,P004,S03,14,119000.0,0,0
2023-04-12,P004,S04,12,102000.0,0,0
2023-04-12,P004,S05,12,102000.0,0,0
2023-04-12,P004,S06,14,119000.0,0,0
2023-04-12,P005,S01,47,103400.0,0,0
2023-04-12,P005,S02,46,101200.0,0,0
2023-04-12,P005,S03,58,127600.0,0,0
2023-04-12,P005,S04,30,66000.0,0,0
2023-04-12,P005,S05,44,96800.0,0,0
2023-04-12,P005,S06,58,109648.75,1,0
2023-04-13,P001,S01,36,162000.0,0,0
2023-04-13,P001,S02,29,130500.0,0,0
2023-04-13,P001,S03,25,112500.0,0,0
2023-04-13,P001,S04,32,144000.0,0,0
2023-04-13,P001,S05,29,130500.0,0,0
2023-04-13,P001,S06,28,116365.4,1,0
2023-04-13,P002,S01,90,108000.0,0,0
2023-04-13,P002,S02,64,76800.0,0,0
2023-04-13,P002,S03,111,123879.15,1,0
2023-04-13,P002,S04,70,84000.0,0,0
2023-04-13,P002,S05,110,111188.95,1,0
2023-04-13,P002,S06,91,88706.92,1,0
2023-04-13,P003,S01,606,176108.11,1,0
2023-04-13,P003,S02,355,124250.0,0,0
2023-04-13,P003,S03,274,95900.0,0,0
2023-04-13,P003,S04,281,98350.0,0,0
2023-04-13,P003,S05,271,94850.0,0,0
2023-04-13,P003,S06,262,91700.0,0,0
2023-04-13,P004,S01,16,136000.0,0,0
2023-04-13,P004,S02,14,119000.0,0,0
2023-04-13,P004,S03,15,127500.0,0,0
2023-04-13,P004,S04,11,93500.0,0,0
2023-04-13,P004,S05,23,162983.76,1,0
2023-04-13,P004,S06,11,93500.0,0,0
2023-04-13,P005,S01,90,187051.49,1,0
2023-04-13,P005,S02,65,143000.0,0,0
2023-04-13,P005,S03,41,90200.0,0,0
2023-04-13,P005,S04,37,81400.0,0,0
2023-04-13,P005,S05,49,107800.0,0,0
2023-04-13,P005,S06,49,107800.0,0,0
2023-04-14,P001,S01,80,261990.08,1,1
2023-04-14,P001,S02,46,207000.0,0,1
2023-04-14,P001,S03,40,180000.0,0,1
2023-04-14,P001,S04,35,157500.0,0,1
2023-04-14,P001,S05,35,157500.0,0,1
2023-04-14,P001,S06,35,157500.0,0,1
2023-04-14,P002,S01,193,201071.76,1,1
2023-04-14,P002,S02,188,182544.16,1,1
2023-04-14,P002,S03,90,108000.0,0,1
2023-04-14,P002,S04,112,134400.0,0,1
2023-04-14,P002,S05,89,106800.0,0,1
2023-04-14,P002,S06,77,92400.0,0,1
2023-04-14,P003,S01,438,153300.0,0,1
2023-04-14,P003,S02,782,258986.03,1,1
2023-04-14,P003,S03,688,205380.74,1,1
2023-04-14,P003,S04,579,181946.45,1,1
2023-04-14,P003,S05,656,185754.62,1,1
2023-04-14,P003,S06,582,150345.93,1,1
2023-04-14,P004,S01,22,187000.0,0,1
2023-04-14,P004,S02,22,187000.0,0,1
2023-04-14,P004,S03,17,144500.0,0,1
2023-04-14,P004,S04,21,178500.0,0,1
2023-04-14,P004,S05,27,208642.55,1,1
2023-04-14,P004,S06,15,127500.0,0,1
2023-04-14,P005,S01,85,187000.0,0,1
2023-04-14,P005,S02,71,156200.0,0,1
2023-04-14,P005,S03,122,215233.71,1,1
2023-04-14,P005,S04,58,127600.0,0,1
2023-04-14,P005,S05,60,132000.0,0,1
2023-04-14,P005,S06,64,132571.07,1,1
2023-04-15,P001,S01,65,261743.38,1,0
2023-04-15,P001,S02,33,148500.0,0,0
2023-04-15,P001,S03,35,157500.0,0,0
2023-04-15,P001,S04,26,117000.0,0,0
2023-04-15,P001,S05,29,130500.0,0,0
2023-04-15,P001,S06,41,162898.61,1,0
2023-04-15,P002,S01,144,163706.36,1,0
2023-04-15,P002,S02,73,87600.0,0,0
2023-04-15,P002,S03,88,105600.0,0,0
2023-04-15,P002,S04,83,99600.0,0,0
2023-04-15,P002,S05,77,92400.0,0,0
2023-04-15,P002,S06,106,118271.67,1,0
2023-04-15,P003,S01,409,143150.0,0,0
2023-04-15,P003,S02,297,103950.0,0,0
2023-04-15,P003,S03,289,101150.0,0,0
2023-04-15,P003,S04,436,124241.04,1,0
2023-04-15,P003,S05,349,122150.0,0,0
2023-04-15,P003,S06,263,92050.0,0,0
2023-04-15,P004,S01,17,144500.0,0,0
2023-04-15,P004,S02,14,119000.0,0,0
2023-04-15,P004,S03,23,155371.45,1,0
2023-04-15,P004,S04,11,93500.0,0,0
2023-04-15,P004,S05,14,119000.0,0,0
2023-04-15,P004,S06,18,119026.04,1,0
2023-04-15,P005,S01,78,171600.0,0,0
2023-04-15,P005,S02,61,134200.0,0,0
2023-04-15,P005,S03,46,101200.0,0,0
2023-04-15,P005,S04,91,179977.41,1,0
2023-04-15,P005,S05,49,107800.0,0,0
2023-04-15,P005,S06,48,105600.0,0,0
2023-04-16,P001,S01,67,255013.64,1,0
2023-04-16,P001,S02,39,175500.0,0,0
2023-04-16,P001,S03,53,174587.24,1,0
2023-04-16,P001,S04,29,130500.0,0,0
2023-04-16,P001,S05,54,195598.53,1,0
2023-04-16,P001,S06,28,126000.0,0,0
2023-04-16,P002,S01,113,135600.0,0,0
2023-04-16,P002,S02,141,152646.91,1,0
2023-04-16,P002,S03,95,114000.0,0,0
2023-04-16,P002,S04,82,98400.0,0,0
2023-04-16,P002,S05,81,97200.0,0,0
2023-04-16,P002,S06,71,85200.0,0,0
2023-04-16,P003,S01,554,151850.77,1,0
2023-04-16,P003,S02,548,171868.55,1,0
2023-04-16,P003,S03,317,110950.0,0,0
2023-04-16,P003,S04,253,88550.0,0,0
2023-04-16,P003,S05,422,135055.16,1,0
2023-04-16,P003,S06,312,109200.0,0,0
2023-04-16,P004,S01,17,144500.0,0,0
2023-04-16,P004,S02,32,195094.93,1,0
2023-04-16,P004,S03,19,161500.0,0,0
2023-04-16,P004,S04,14,119000.0,0,0
2023-04-16,P004,S05,17,144500.0,0,0
2023-04-16,P004,S06,14,119000.0,0,0
2023-04-16,P005,S01,71,156200.0,0,0
2023-04-16,P005,S02,59,129800.0,0,0
2023-04-16,P005,S03,95,192972.28,1,0
2023-04-16,P005,S04,56,123200.0,0,0
2023-04-16,P005,S05,59,129800.0,0,0
2023-04-16,P005,S06,60,101469.38,1,0
2023-04-17,P001,S01,46,145278.76,1,0
2023-04-17,P001,S02,35,157500.0,0,0
2023-04-17,P001,S03,35,157500.0,0,0
2023-04-17,P001,S04,41,155731.41,1,0
2023-04-17,P001,S05,31,139500.0,0,0
2023-04-17,P001,S06,28,126000.0,0,0
2023-04-17,P002,S01,84,100800.0,0,0
2023-04-17,P002,S02,68,81600.0,0,0
2023-04-17,P002,S03,74,88800.0,0,0
2023-04-17,P002,S04,62,74400.0,0,0
2023-04-17,P002,S05,117,108903.05,1,0
2023-04-17,P002,S06,64,76800.0,0,0
2023-04-17,P003,S01,337,117950.0,0,0
2023-04-17,P003,S02,353,123550.0,0,0
2023-04-17,P003,S03,271,94850.0,0,0
2023-04-17,P003,S04,228,79800.0,0,0
2023-04-17,P003,S05,229,80150.0,0,0
2023-04-17,P003,S06,223,78050.0,0,0
2023-04-17,P004,S01,25,175064.83,1,0
2023-04-17,P004,S02,14,119000.0,0,0
2023-04-17,P004,S03,10,85000.0,0,0
2023-04-17,P004,S04,13,110500.0,0,0
2023-04-17,P004,S05,11,93500.0,0,0
2023-04-17,P004,S06,10,85000.0,0,0
2023-04-17,P005,S01,63,138600.0,0,0
2023-04-17,P005,S02,57,125400.0,0,0
2023-04-17,P005,S03,62,136400.0,0,0
2023-04-17,P005,S04,43,94600.0,0,0
2023-04-17,P005,S05,67,130025.53,1,0
2023-04-17,P005,S06,60,112758.27,1,0
2023-04-18,P001,S01,56,202693.16,1,0
2023-04-18,P001,S02,18,81000.0,0,0
2023-04-18,P001,S03,27,121500.0,0,0
2023-04-18,P001,S04,26,117000.0,0,0
2023-04-18,P001,S05,28,126000.0,0,0
2023-04-18,P001,S06,22,99000.0,0,0
2023-04-18,P002,S01,128,118612.02,1,0
2023-04-18,P002,S02,121,120535.26,1,0
2023-04-18,P002,S03,96,86655.74,1,0
2023-04-18,P002,S04,119,104894.23,1,0
2023-04-18,P002,S05,65,78000.0,0,0
2023-04-18,P002,S06,52,62400.0,0,0
2023-04-18,P003,S01,270,94500.0,0,0
2023-04-18,P003,S02,327,114450.0,0,0
2023-04-18,P003,S03,334,116900.0,0,0
2023-04-18,P003,S04,251,87850.0,0,0
2023-04-18,P003,S05,255,89250.0,0,0
2023-04-18,P003,S06,400,115679.0,1,0
2023-04-18,P004,S01,17,144500.0,0,0
2023-04-18,P004,S02,25,179190.07,1,0
2023-04-18,P004,S03,15,127500.0,0,0
2023-04-18,P004,S04,10,85000.0,0,0
2023-04-18,P004,S05,11,93500.0,0,0
2023-04-18,P004,S06,10,85000.0,0,0
2023-04-18,P005,S01,60,132000.0,0,0
2023-04-18,P005,S02,49,107800.0,0,0
2023-04-18,P005,S03,65,123515.1,1,0
2023-04-18,P005,S04,57,117873.74,1,0
2023-04-18,P005,S05,84,166566.41,1,0
2023-04-18,P005,S06,33,72600.0,0,0
2023-04-19,P001,S01,50,181210.74,1,0
2023-04-19,P001,S02,38,171000.0,0,0
2023-04-19,P001,S03,27,121500.0,0,0
2023-04-19,P001,S04,21,94500.0,0,0
2023-04-19,P001,S05,25,112500.0,0,0
2023-04-19,P001,S06,22,99000.0,0,0
2023-04-19,P002,S01,105,126000.0,0,0
2023-04-19,P002,S02,77,92400.0,0,0
2023-04-19,P002,S03,75,90000.0,0,0
2023-04-19,P002,S04,62,74400.0,0,0
2023-04-19,P002,S05,119,110282.07,1,0
2023-04-19,P002,S06,107,118748.04,1,0
2023-04-19,P003,S01,353,98064.91,1,0
2023-04-19,P003,S02,293,102550.0,0,0
2023-04-19,P003,S03,622,162839.18,1,0
2023-04-19,P003,S04,271,94850.0,0,0
2023-04-19,P003,S05,434,128196.18,1,0
2023-04-19,P003,S06,255,89250.0,0,0
2023-04-19,P004,S01,19,113158.93,1,0
2023-04-19,P004,S02,25,169506.69,1,0
2023-04-19,P004,S03,15,127500.0,0,0
2023-04-19,P004,S04,13,110500.0,0,0
2023-04-19,P004,S05,19,149206.94,1,0
2023-04-19,P004,S06,16,128348.01,1,0
2023-04-19,P005,S01,51,112200.0,0,0
2023-04-19,P005,S02,62,136400.0,0,0
2023-04-19,P005,S03,42,92400.0,0,0
2023-04-19,P005,S04,55,121000.0,0,0
2023-04-19,P005,S05,53,116600.0,0,0
2023-04-19,P005,S06,48,105600.0,0,0
2023-04-20,P001,S01,32,144000.0,0,0
2023-04-20,P001,S02,32,144000.0,0,0
2023-04-20,P001,S03,30,135000.0,0,0
2023-04-20,P001,S04,40,145486.85,1,0
2023-04-20,P001,S05,25,112500.0,0,0
2023-04-20,P001,S06,35,136388.54,1,0
2023-04-20,P002,S01,81,97200.0,0,0
2023-04-20,P002,S02,85,102000.0,0,0
2023-04-20,P002,S03,79,94800.0,0,0
2023-04-20,P002,S04,67,80400.0,0,0
2023-04-20,P002,S05,68,81600.0,0,0
2023-04-20,P002,S06,59,70800.0,0,0
2023-04-20,P003,S01,324,113400.0,0,0
2023-04-20,P003,S02,627,154875.92,1,0
2023-04-20,P003,S03,318,111300.0,0,0
2023-04-20,P003,S04,446,116942.08,1,0
2023-04-20,P003,S05,190,66500.0,0,0
2023-04-20,P003,S06,278,97300.0,0,0
2023-04-20,P004,S01,13,110500.0,0,0
2023-04-20,P004,S02,12,102000.0,0,0
2023-04-20,P004,S03,17,144500.0,0,0
2023-04-20,P004,S04,18,107703.25,1,0
2023-04-20,P004,S05,12,102000.0,0,0
2023-04-20,P004,S06,18,130395.05,1,0
2023-04-20,P005,S01,56,123200.0,0,0
2023-04-20,P005,S02,54,118800.0,0,0
2023-04-20,P005,S03,43,94600.0,0,0
2023-04-20,P005,S04,36,79200.0,0,0
2023-04-20,P005,S05,43,94600.0,0,0
2023-04-20,P005,S06,44,96800.0,0,0
2023-04-21,P001,S01,25,112500.0,0,0
2023-04-21,P001,S02,36,162000.0,0,0
2023-04-21,P001,S03,34,153000.0,0,0
2023-04-21,P001,S04,25,112500.0,0,0
2023-04-21,P001,S05,37,144046.8,1,0
2023-04-21,P001,S06,27,121500.0,0,0
2023-04-21,P002,S01,84,100800.0,0,0
2023-04-21,P002,S02,139,146904.76,1,0
2023-04-21,P002,S03,124,124370.19,1,0
2023-04-21,P002,S04,58,69600.0,0,0
2023-04-21,P002,S05,113,97954.17,1,0
2023-04-21,P002,S06,99,90533.8,1,0
2023-04-21,P003,S01,277,96950.0,0,0
2023-04-21,P003,S02,312,109200.0,0,0
2023-04-21,P003,S03,298,104300.0,0,0
2023-04-21,P003,S04,294,102900.0,0,0
2023-04-21,P003,S05,270,94500.0,0,0
2023-04-21,P003,S06,219,76650.0,0,0
2023-04-21,P004,S01,23,183097.83,1,0
2023-04-21,P004,S02,11,93500.0,0,0
2023-04-21,P004,S03,14,119000.0,0,0
2023-04-21,P004,S04,13,110500.0,0,0
2023-04-21,P004,S05,11,93500.0,0,0
2023-04-21,P004,S06,9,76500.0,0,0
2023-04-21,P005,S01,58,127600.0,0,0
2023-04-21,P005,S02,48,105600.0,0,0
2023-04-21,P005,S03,51,112200.0,0,0
2023-04-21,P005,S04,44,96800.0,0,0
2023-04-21,P005,S05,45,99000.0,0,0
2023-04-21,P005,S06,39,85800.0,0,0
2023-04-22,P001,S01,46,207000.0,0,1
2023-04-22,P001,S02,53,238500.0,0,1
2023-04-22,P001,S03,46,207000.0,0,1
2023-04-22,P001,S04,76,266786.05,1,1
2023-04-22,P001,S05,70,261023.69,1,1
2023-04-22,P001,S06,55,212198.31,1,1
2023-04-22,P002,S01,123,147600.0,0,1
2023-04-22,P002,S02,123,147600.0,0,1
2023-04-22,P002,S03,158,169098.41,1,1
2023-04-22,P002,S04,127,152400.0,0,1
2023-04-22,P002,S05,115,138000.0,0,1
2023-04-22,P002,S06,160,174365.4,1,1
2023-04-22,P003,S01,674,235900.0,0,1
2023-04-22,P003,S02,887,268861.4,1,1
2023-04-22,P003,S03,817,226131.17,1,1
2023-04-22,P003,S04,384,134400.0,0,1
2023-04-22,P003,S05,848,258431.18,1,1
2023-04-22,P003,S06,424,148400.0,0,1
2023-04-22,P004,S01,24,204000.0,0,1
2023-04-22,P004,S02,26,221000.0,0,1
2023-04-22,P004,S03,37,242469.84,1,1
2023-04-22,P004,S04,20,170000.0,0,1
2023-04-22,P004,S05,43,298576.33,1,1
2023-04-22,P004,S06,19,161500.0,0,1
2023-04-22,P005,S01,100,220000.0,0,1
2023-04-22,P005,S02,76,167200.0,0,1
2023-04-22,P005,S03,116,184050.83,1,1
2023-04-22,P005,S04,72,158400.0,0,1
2023-04-22,P005,S05,77,169400.0,0,1
2023-04-22,P005,S06,94,180737.81,1,1
2023-04-23,P001,S01,49,220500.0,0,0
2023-04-23,P001,S02,33,148500.0,0,0
2023-04-23,P001,S03,32,144000.0,0,0
2023-04-23,P001,S04,46,177613.32,1,0
2023-04-23,P001,S05,63,259653.57,1,0
2023-04-23,P001,S06,31,117721.41,1,0
2023-04-23,P002,S01,104,124800.0,0,0
2023-04-23,P002,S02,86,103200.0,0,0
2023-04-23,P002,S03,77,92400.0,0,0
2023-04-23,P002,S04,120,103153.76,1,0
2023-04-23,P002,S05,64,76800.0,0,0
2023-04-23,P002,S06,75,90000.0,0,0
2023-04-23,P003,S01,419,146650.0,0,0
2023-04-23,P003,S02,563,159426.11,1,0
2023-04-23,P003,S03,394,137900.0,0,0
2023-04-23,P003,S04,532,152210.53,1,0
2023-04-23,P003,S05,311,108850.0,0,0
2023-04-23,P003,S06,253,88550.0,0,0
2023-04-23,P004,S01,34,250934.82,1,0
2023-04-23,P004,S02,22,154656.72,1,0
2023-04-23,P004,S03,21,155294.31,1,0
2023-04-23,P004,S04,13,110500.0,0,0
2023-04-23,P004,S05,14,119000.0,0,0
2023-04-23,P004,S06,11,93500.0,0,0
2023-04-23,P005,S01,70,154000.0,0,0
2023-04-23,P005,S02,66,145200.0,0,0
2023-04-23,P005,S03,83,153992.91,1,0
2023-04-23,P005,S04,56,123200.0,0,0
2023-04-23,P005,S05,61,134200.0,0,0
2023-04-23,P005,S06,62,127271.16,1,0
2023-04-24,P001,S01,34,153000.0,0,0
2023-04-24,P001,S02,35,157500.0,0,0
2023-04-24,P001,S03,34,153000.0,0,0
2023-04-24,P001,S04,26,117000.0,0,0
2023-04-24,P001,S05,25,112500.0,0,0
2023-04-24,P001,S06,22,99000.0,0,0
2023-04-24,P002,S01,104,87445.08,1,0
2023-04-24,P002,S02,74,88800.0,0,0
2023-04-24,P002,S03,85,102000.0,0,0
2023-04-24,P002,S04,84,71740.5,1,0
2023-04-24,P002,S05,86,103200.0,0,0
2023-04-24,P002,S06,62,74400.0,0,0
2023-04-24,P003,S01,290,101500.0,0,0
2023-04-24,P003,S02,495,146637.77,1,0
2023-04-24,P003,S03,324,113400.0,0,0
2023-04-24,P003,S04,466,122881.15,1,0
2023-04-24,P003,S05,263,92050.0,0,0
2023-04-24,P003,S06,216,75600.0,0,0
2023-04-24,P004,S01,12,102000.0,0,0
2023-04-24,P004,S02,26,190901.73,1,0
2023-04-24,P004,S03,18,140785.45,1,0
2023-04-24,P004,S04,11,93500.0,0,0
2023-04-24,P004,S05,19,136242.41,1,0
2023-04-24,P004,S06,11,93500.0,0,0
2023-04-24,P005,S01,59,129800.0,0,0
2023-04-24,P005,S02,39,85800.0,0,0
2023-04-24,P005,S03,57,125400.0,0,0
2023-04-24,P005,S04,42,92400.0,0,0
2023-04-24,P005,S05,47,103400.0,0,0
2023-04-24,P005,S06,39,85800.0,0,0
2023-04-25,P001,S01,27,121500.0,0,0
2023-04-25,P001,S02,48,201677.97,1,0
2023-04-25,P001,S03,26,117000.0,0,0
2023-04-25,P001,S04,44,174918.1,1,0
2023-04-25,P001,S05,42,156412.12,1,0
2023-04-25,P001,S06,23,103500.0,0,0
2023-04-25,P002,S01,132,144227.23,1,0
2023-04-25,P002,S02,75,90000.0,0,0
2023-04-25,P002,S03,69,82800.0,0,0
2023-04-25,P002,S04,119,119146.27,1,0
2023-04-25,P002,S05,65,78000.0,0,0
2023-04-25,P002,S06,99,94550.09,1,0
2023-04-25,P003,S01,304,106400.0,0,0
2023-04-25,P003,S02,369,129150.0,0,0
2023-04-25,P003,S03,332,116200.0,0,0
